"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210905","5호선","마포","4119","4097","20210908",""
"20210905","5호선","여의나루","10642","10599","20210908",""
"20210905","5호선","여의도","6331","6921","20210908",""
"20210905","5호선","신길","1572","1757","20210908",""
"20210905","5호선","영등포시장","3906","4065","20210908",""
"20210905","5호선","영등포구청","1250","1220","20210908",""
"20210905","5호선","양평","2294","2362","20210908",""
"20210905","5호선","오목교(목동운동장앞)","10207","10569","20210908",""
"20210905","5호선","목동","6679","6795","20210908",""
"20210905","5호선","신정(은행정)","5603","5011","20210908",""
"20210905","5호선","까치산","13843","13469","20210908",""
"20210905","5호선","화곡","12488","11791","20210908",""
"20210905","5호선","우장산","5803","5933","20210908",""
"20210905","5호선","발산","7878","8275","20210908",""
"20210905","5호선","마곡","3102","3176","20210908",""
"20210905","5호선","송정","3223","3293","20210908",""
"20210905","5호선","김포공항","6092","5355","20210908",""
"20210905","5호선","개화산","2443","2617","20210908",""
"20210905","5호선","방화","3216","3137","20210908",""
"20210905","4호선","쌍문","13934","12551","20210908",""
"20210905","4호선","창동","12425","13123","20210908",""
"20210905","4호선","노원","10052","10769","20210908",""
"20210905","4호선","상계","9261","8619","20210908",""
"20210905","4호선","당고개","7004","6853","20210908",""
"20210905","4호선","남태령","602","506","20210908",""
"20210905","4호선","사당","12412","11555","20210908",""
"20210905","4호선","총신대입구(이수)","8792","9604","20210908",""
"20210905","4호선","동작(현충원)","1508","1476","20210908",""
"20210905","4호선","이촌(국립중앙박물관)","3876","4527","20210908",""
"20210905","4호선","신용산","6540","6784","20210908",""
"20210905","4호선","삼각지","1978","2715","20210908",""
"20210905","4호선","숙대입구(갈월)","5616","5495","20210908",""
"20210905","4호선","서울역","3454","6808","20210908",""
"20210905","4호선","회현(남대문시장)","6940","7308","20210908",""
"20210905","4호선","명동","8721","9049","20210908",""
"20210905","4호선","충무로","7271","7375","20210908",""
"20210905","4호선","동대문역사문화공원(DDP)","7035","6813","20210908",""
"20210905","4호선","동대문","5859","6327","20210908",""
"20210905","4호선","혜화","17533","18791","20210908",""
"20210905","4호선","한성대입구(삼선교)","6623","6561","20210908",""
"20210905","4호선","성신여대입구(돈암)","10928","10647","20210908",""
"20210905","4호선","길음","8720","8642","20210908",""
"20210905","4호선","미아사거리","13973","13287","20210908",""
"20210905","4호선","미아(서울사이버대학)","7040","6796","20210908",""
"20210905","4호선","수유(강북구청)","17206","16651","20210908",""
"20210905","3호선","오금","2369","2365","20210908",""
"20210905","3호선","경찰병원","2344","2508","20210908",""
"20210905","3호선","가락시장","3360","3563","20210908",""
"20210905","3호선","수서","8851","8671","20210908",""
"20210905","3호선","일원","2819","3044","20210908",""
"20210905","3호선","대청","3552","3492","20210908",""
"20210905","3호선","학여울","1480","1531","20210908",""
"20210905","3호선","대치","5735","4927","20210908",""
"20210905","3호선","도곡","1626","1649","20210908",""
"20210905","3호선","매봉","3628","3699","20210908",""
"20210905","3호선","양재(서초구청)","11003","12867","20210908",""
"20210905","3호선","남부터미널(예술의전당)","13122","13179","20210908",""
"20210905","3호선","교대(법원.검찰청)","3610","2282","20210908",""
"20210905","3호선","고속터미널","32470","29426","20210908",""
"20210905","3호선","잠원","2302","2197","20210908",""
"20210905","3호선","신사","11584","11920","20210908",""
"20210905","3호선","압구정","11870","12334","20210908",""
"20210905","3호선","옥수","4657","4747","20210908",""
"20210905","3호선","금호","3753","3545","20210908",""
"20210905","3호선","약수","5685","5521","20210908",""
"20210905","3호선","동대입구","4194","4715","20210908",""
"20210905","3호선","을지로3가","2454","2479","20210908",""
"20210905","3호선","종로3가","3283","4339","20210908",""
"20210905","3호선","안국","8507","9364","20210908",""
"20210905","3호선","경복궁(정부서울청사)","10082","11076","20210908",""
"20210905","3호선","독립문","3817","4177","20210908",""
"20210905","3호선","무악재","1755","1964","20210908",""
"20210905","3호선","홍제","8013","7646","20210908",""
"20210905","3호선","녹번","6389","5802","20210908",""
"20210905","3호선","불광","8481","10162","20210908",""
"20210905","3호선","연신내","19295","17956","20210908",""
"20210905","3호선","구파발","10313","10422","20210908",""
"20210905","3호선","지축","2021","1927","20210908",""
"20210905","2호선","용두(동대문구청)","1084","1084","20210908",""
"20210905","2호선","신정네거리","4468","4628","20210908",""
"20210905","2호선","양천구청","2834","2933","20210908",""
"20210905","2호선","도림천","349","378","20210908",""
"20210905","2호선","신설동","2603","1471","20210908",""
"20210905","2호선","신답","639","697","20210908",""
"20210905","2호선","용답","1535","1486","20210908",""
"20210905","2호선","충정로(경기대입구)","3151","3299","20210908",""
"20210905","2호선","아현","4554","4491","20210908",""
"20210905","2호선","이대","6185","6770","20210908",""
"20210905","2호선","신촌","19365","19214","20210908",""
"20210905","2호선","홍대입구","38652","39131","20210908",""
"20210905","2호선","합정","17379","17970","20210908",""
"20210905","2호선","당산","8009","8481","20210908",""
"20210905","2호선","영등포구청","6796","7213","20210908",""
"20210905","2호선","문래","6906","7475","20210908",""
"20210905","2호선","신도림","23446","23620","20210908",""
"20210905","2호선","대림(구로구청)","12807","12945","20210908",""
"20210905","2호선","구로디지털단지","20112","19672","20210908",""
"20210905","2호선","신대방","13542","13498","20210908",""
"20210905","2호선","신림","32188","31808","20210908",""
"20210905","2호선","봉천","10573","10310","20210908",""
"20210905","2호선","서울대입구(관악구청)","24194","25140","20210908",""
"20210905","2호선","낙성대(강감찬)","13905","14264","20210908",""
"20210905","2호선","사당","17491","19717","20210908",""
"20210905","2호선","방배","5733","6285","20210908",""
"20210905","2호선","서초","7531","6961","20210908",""
"20210905","2호선","교대(법원.검찰청)","8963","9885","20210908",""
"20210905","2호선","강남","29479","28115","20210908",""
"20210905","2호선","역삼","8584","9669","20210908",""
"20210905","2호선","삼성(무역센터)","15562","15262","20210908",""
"20210905","2호선","종합운동장","3026","3175","20210908",""
"20210905","2호선","잠실새내","9286","9625","20210908",""
"20210905","2호선","잠실(송파구청)","37612","35338","20210908",""
"20210905","2호선","잠실나루","5053","5124","20210908",""
"20210905","2호선","강변(동서울터미널)","18732","17541","20210908",""
"20210905","2호선","구의(광진구청)","10042","10065","20210908",""
"20210905","2호선","건대입구","21724","22799","20210908",""
"20210905","2호선","성수","11175","13195","20210908",""
"20210905","2호선","뚝섬","9265","9546","20210908",""
"20210905","2호선","한양대","2122","2323","20210908",""
"20210905","2호선","왕십리(성동구청)","7964","6708","20210908",""
"20210905","2호선","상왕십리","6213","6185","20210908",""
"20210905","2호선","신당","7270","7670","20210908",""
"20210905","2호선","동대문역사문화공원(DDP)","6302","7658","20210908",""
"20210905","2호선","을지로4가","2995","2956","20210908",""
"20210905","2호선","을지로3가","6054","5774","20210908",""
"20210905","2호선","을지로입구","12996","12447","20210908",""
"20210905","2호선","시청","4983","4293","20210908",""
"20210905","1호선","청량리(서울시립대입구)","11782","12183","20210908",""
"20210905","1호선","제기동","9438","10062","20210908",""
"20210905","1호선","신설동","6671","6542","20210908",""
"20210905","1호선","동대문","8307","8715","20210908",""
"20210905","1호선","종로5가","7235","7435","20210908",""
"20210905","1호선","종로3가","12539","11143","20210908",""
"20210905","1호선","종각","9911","8725","20210908",""
"20210905","1호선","시청","6205","6025","20210908",""
"20210905","1호선","동묘앞","12050","12245","20210908",""
"20210905","1호선","서울역","21599","19127","20210908",""
"20210905","경원선","외대앞","4820","4788","20210908",""
"20210905","9호선","등촌","4442","4729","20210908",""
"20210905","경원선","광운대","3872","3908","20210908",""
"20210905","2호선","선릉","11148","9675","20210908",""
"20210905","일산선","삼송","9377","9165","20210908",""
"20210905","중앙선","지평","54","69","20210908",""
"20210905","중앙선","용문","4608","4024","20210908",""
"20210905","중앙선","원덕","360","310","20210908",""
"20210905","중앙선","양평","2305","1959","20210908",""
"20210905","중앙선","오빈","219","226","20210908",""
"20210905","중앙선","아신","580","534","20210908",""
"20210905","중앙선","국수","642","538","20210908",""
"20210905","중앙선","신원","378","247","20210908",""
"20210905","중앙선","양수","2166","1999","20210908",""
"20210905","중앙선","운길산","1320","1149","20210908",""
"20210905","중앙선","팔당","1666","1720","20210908",""
"20210905","중앙선","도심","1163","1119","20210908",""
"20210905","중앙선","덕소","3399","3291","20210908",""
"20210905","중앙선","양정","485","420","20210908",""
"20210905","중앙선","도농","4591","4523","20210908",""
"20210905","중앙선","구리","6985","7210","20210908",""
"20210905","중앙선","양원","867","967","20210908",""
"20210905","중앙선","망우","4445","4386","20210908",""
"20210905","중앙선","상봉(시외버스터미널)","3862","3694","20210908",""
"20210905","중앙선","중랑","3158","3194","20210908",""
"20210905","중앙선","회기","13863","13874","20210908",""
"20210905","장항선","신창(순천향대)","997","1555","20210908",""
"20210905","장항선","온양온천","2899","2661","20210908",""
"20210905","장항선","배방","691","802","20210908",""
"20210905","장항선","아산","2863","1911","20210908",""
"20210905","장항선","쌍용(나사렛대)","1046","1149","20210908",""
"20210905","장항선","봉명","461","466","20210908",""
"20210905","일산선","대화","5562","5033","20210908",""
"20210905","일산선","주엽","3994","3895","20210908",""
"20210905","일산선","정발산","4289","4249","20210908",""
"20210905","일산선","마두","3087","3048","20210908",""
"20210905","일산선","백석","4797","4742","20210908",""
"20210905","일산선","대곡","904","770","20210908",""
"20210906","장항선","봉명","1209","1169","20210909",""
"20210906","장항선","쌍용(나사렛대)","1915","1888","20210909",""
"20210906","장항선","아산","2789","2411","20210909",""
"20210906","장항선","배방","918","871","20210909",""
"20210906","장항선","온양온천","2981","3059","20210909",""
"20210906","장항선","신창(순천향대)","2372","2615","20210909",""
"20210906","중앙선","회기","22176","22075","20210909",""
"20210906","중앙선","중랑","5300","5125","20210909",""
"20210906","중앙선","상봉(시외버스터미널)","5475","5507","20210909",""
"20210906","중앙선","망우","7184","7081","20210909",""
"20210906","중앙선","양원","1831","1959","20210909",""
"20210906","중앙선","구리","12541","12710","20210909",""
"20210906","3호선","무악재","3675","3825","20210909",""
"20210906","3호선","홍제","16209","15707","20210909",""
"20210906","분당선","미금","14453","15612","20210909",""
"20210906","분당선","오리","11010","9113","20210909",""
"20210906","분당선","이매","5196","4978","20210909",""
"20210906","분당선","보정","2360","2085","20210909",""
"20210906","3호선","녹번","14501","13352","20210909",""
"20210906","3호선","불광","15418","16411","20210909",""
"20210906","3호선","연신내","34529","32992","20210909",""
"20210906","3호선","구파발","19009","18106","20210909",""
"20210906","3호선","지축","4306","4250","20210909",""
"20210906","2호선","용두(동대문구청)","2333","2436","20210909",""
"20210906","2호선","신정네거리","9675","10304","20210909",""
"20210906","2호선","양천구청","6364","6853","20210909",""
"20210906","2호선","도림천","1455","1513","20210909",""
"20210906","2호선","신설동","3044","1646","20210909",""
"20210906","2호선","신답","1501","1852","20210909",""
"20210906","2호선","용답","2441","2534","20210909",""
"20210906","2호선","충정로(경기대입구)","9313","9906","20210909",""
"20210906","중앙선","도농","9581","8753","20210909",""
"20210906","중앙선","양정","764","628","20210909",""
"20210906","중앙선","덕소","5367","5355","20210909",""
"20210906","중앙선","도심","2343","1775","20210909",""
"20210906","중앙선","팔당","838","874","20210909",""
"20210906","중앙선","운길산","719","713","20210909",""
"20210906","중앙선","양수","1911","1943","20210909",""
"20210906","중앙선","신원","241","202","20210909",""
"20210906","중앙선","국수","806","773","20210909",""
"20210906","중앙선","아신","556","562","20210909",""
"20210906","중앙선","오빈","306","284","20210909",""
"20210906","중앙선","양평","2533","2510","20210909",""
"20210906","중앙선","원덕","362","328","20210909",""
"20210906","중앙선","용문","1886","1735","20210909",""
"20210906","중앙선","지평","70","75","20210909",""
"20210906","2호선","아현","9681","9545","20210909",""
"20210906","2호선","이대","11546","12396","20210909",""
"20210906","2호선","신촌","29012","29918","20210909",""
"20210906","2호선","홍대입구","41634","41758","20210909",""
"20210906","2호선","합정","26178","26619","20210909",""
"20210906","2호선","당산","16755","19543","20210909",""
"20210906","2호선","영등포구청","22327","22312","20210909",""
"20210906","2호선","문래","19888","20388","20210909",""
"20210906","2호선","신도림","43150","41392","20210909",""
"20210906","2호선","대림(구로구청)","22545","23191","20210909",""
"20210906","2호선","구로디지털단지","56170","56619","20210909",""
"20210906","2호선","신대방","24718","24325","20210909",""
"20210906","2호선","신림","57563","56760","20210909",""
"20210906","2호선","봉천","22860","21707","20210909",""
"20210906","2호선","서울대입구(관악구청)","42854","42504","20210909",""
"20210906","2호선","낙성대(강감찬)","25090","25026","20210909",""
"20210906","2호선","사당","31372","33827","20210909",""
"20210906","2호선","방배","15511","16379","20210909",""
"20210906","2호선","서초","19995","19449","20210909",""
"20210906","2호선","교대(법원.검찰청)","31643","35593","20210909",""
"20210906","2호선","강남","74814","71675","20210909",""
"20210906","2호선","역삼","49302","53159","20210909",""
"20210906","2호선","선릉","53185","47067","20210909",""
"20210906","2호선","삼성(무역센터)","44792","44762","20210909",""
"20210906","2호선","종합운동장","6356","6841","20210909",""
"20210906","2호선","잠실새내","18840","18825","20210909",""
"20210906","분당선","서울숲","8943","9154","20210909",""
"20210906","분당선","수원","7017","5875","20210909",""
"20210906","분당선","복정","1","0","20210909",""
"20210906","분당선","수서","12235","12482","20210909",""
"20210906","분당선","대모산입구","3909","3671","20210909",""
"20210906","분당선","개포동","3611","3804","20210909",""
"20210906","분당선","구룡","2061","2003","20210909",""
"20210906","분당선","도곡","6283","6421","20210909",""
"20210906","분당선","한티","13110","14354","20210909",""
"20210906","분당선","선릉","12779","18783","20210909",""
"20210906","과천선","범계","22822","22630","20210909",""
"20210906","2호선","잠실(송파구청)","55435","54840","20210909",""
"20210906","2호선","잠실나루","13594","13618","20210909",""
"20210906","2호선","강변(동서울터미널)","27204","25932","20210909",""
"20210906","2호선","구의(광진구청)","21771","21905","20210909",""
"20210906","2호선","건대입구","28835","30437","20210909",""
"20210906","2호선","성수","34339","36587","20210909",""
"20210906","2호선","뚝섬","19834","21095","20210909",""
"20210906","2호선","한양대","6874","7098","20210909",""
"20210906","2호선","왕십리(성동구청)","13657","10862","20210909",""
"20210906","2호선","상왕십리","13306","13316","20210909",""
"20210906","2호선","신당","12802","13193","20210909",""
"20210906","2호선","동대문역사문화공원(DDP)","10175","11431","20210909",""
"20210906","2호선","을지로4가","12605","12238","20210909",""
"20210906","2호선","을지로3가","19851","19291","20210909",""
"20210906","2호선","을지로입구","34580","34636","20210909",""
"20210906","2호선","시청","21395","20047","20210909",""
"20210906","1호선","청량리(서울시립대입구)","18897","19021","20210909",""
"20210906","1호선","제기동","17162","17860","20210909",""
"20210906","분당선","청명","3840","3777","20210909",""
"20210906","분당선","상갈","5051","4847","20210909",""
"20210906","분당선","기흥","8911","8469","20210909",""
"20210906","분당선","신갈","4220","4177","20210909",""
"20210906","분당선","구성","4517","4891","20210909",""
"20210906","1호선","신설동","13386","13280","20210909",""
"20210906","1호선","동대문","10259","9688","20210909",""
"20210906","1호선","종로5가","20825","20520","20210909",""
"20210906","1호선","종로3가","22189","20605","20210909",""
"20210906","1호선","종각","31490","29748","20210909",""
"20210906","1호선","시청","19264","19385","20210909",""
"20210906","분당선","가천대","6270","7202","20210909",""
"20210906","분당선","선정릉","7741","8231","20210909",""
"20210906","분당선","강남구청","9314","10447","20210909",""
"20210906","분당선","압구정로데오","15428","16283","20210909",""
"20210906","1호선","동묘앞","7011","7393","20210909",""
"20210906","1호선","서울역","36653","34918","20210909",""
"20210906","7호선","건대입구","11001","11257","20210909",""
"20210906","분당선","죽전","11805","13144","20210909",""
"20210906","3호선","남부터미널(예술의전당)","26526","27102","20210909",""
"20210906","3호선","양재(서초구청)","36105","39092","20210909",""
"20210906","3호선","매봉","11963","11331","20210909",""
"20210906","3호선","도곡","5097","5158","20210909",""
"20210906","3호선","대치","10204","10482","20210909",""
"20210906","3호선","학여울","1537","1600","20210909",""
"20210906","3호선","대청","9814","9089","20210909",""
"20210906","3호선","일원","9790","9725","20210909",""
"20210906","3호선","수서","15338","15808","20210909",""
"20210906","3호선","가락시장","8600","8431","20210909",""
"20210906","3호선","경찰병원","7074","7160","20210909",""
"20210906","3호선","오금","5925","5441","20210909",""
"20210906","4호선","수유(강북구청)","31259","31349","20210909",""
"20210906","4호선","미아(서울사이버대학)","14520","14236","20210909",""
"20210906","4호선","미아사거리","26008","25179","20210909",""
"20210906","4호선","길음","18850","18897","20210909",""
"20210906","4호선","성신여대입구(돈암)","17970","17388","20210909",""
"20210906","4호선","한성대입구(삼선교)","12671","12317","20210909",""
"20210906","4호선","혜화","26384","26310","20210909",""
"20210906","4호선","동대문","19193","19575","20210909",""
"20210906","4호선","동대문역사문화공원(DDP)","13095","11915","20210909",""
"20210906","4호선","충무로","24596","25290","20210909",""
"20210906","4호선","명동","15879","16286","20210909",""
"20210906","4호선","회현(남대문시장)","22255","23014","20210909",""
"20210906","4호선","서울역","9500","12395","20210909",""
"20210906","4호선","숙대입구(갈월)","12123","11761","20210909",""
"20210906","4호선","삼각지","4428","4788","20210909",""
"20210906","4호선","신용산","14302","15052","20210909",""
"20210906","4호선","이촌(국립중앙박물관)","6492","7195","20210909",""
"20210906","4호선","동작(현충원)","1655","1818","20210909",""
"20210906","4호선","총신대입구(이수)","17567","18799","20210909",""
"20210906","4호선","사당","21459","17878","20210909",""
"20210906","4호선","남태령","1090","993","20210909",""
"20210906","4호선","당고개","12349","11052","20210909",""
"20210906","4호선","상계","18211","17299","20210909",""
"20210906","4호선","노원","17206","18675","20210909",""
"20210906","4호선","창동","23539","25099","20210909",""
"20210906","분당선","영통","7170","7383","20210909",""
"20210906","4호선","쌍문","27885","26076","20210909",""
"20210906","5호선","방화","6409","6296","20210909",""
"20210906","5호선","개화산","5264","4987","20210909",""
"20210906","5호선","김포공항","6217","5464","20210909",""
"20210906","5호선","송정","6251","5977","20210909",""
"20210906","5호선","마곡","10005","9734","20210909",""
"20210906","5호선","발산","18679","18815","20210909",""
"20210906","5호선","우장산","13629","13648","20210909",""
"20210906","5호선","화곡","26734","25300","20210909",""
"20210906","5호선","까치산","27241","26936","20210909",""
"20210906","5호선","신정(은행정)","12959","10854","20210909",""
"20210906","5호선","목동","15586","17307","20210909",""
"20210906","5호선","오목교(목동운동장앞)","19901","21289","20210909",""
"20210906","5호선","양평","7132","7249","20210909",""
"20210906","5호선","영등포구청","3630","3698","20210909",""
"20210906","5호선","영등포시장","8975","9240","20210909",""
"20210906","5호선","신길","3727","4275","20210909",""
"20210906","5호선","여의도","25998","25639","20210909",""
"20210906","5호선","여의나루","7623","8815","20210909",""
"20210906","5호선","마포","13276","13465","20210909",""
"20210906","5호선","공덕","12928","13780","20210909",""
"20210906","5호선","애오개","6408","6494","20210909",""
"20210906","5호선","충정로(경기대입구)","4645","4766","20210909",""
"20210906","5호선","서대문","18296","18147","20210909",""
"20210906","5호선","광화문(세종문화회관)","26999","27508","20210909",""
"20210906","5호선","종로3가","9958","10053","20210909",""
"20210906","5호선","을지로4가","5818","5837","20210909",""
"20210906","5호선","동대문역사문화공원(DDP)","2817","3101","20210909",""
"20210906","5호선","청구","3969","3661","20210909",""
"20210906","5호선","신금호","6066","6404","20210909",""
"20210906","5호선","행당","7721","7084","20210909",""
"20210906","5호선","왕십리(성동구청)","4185","4591","20210909",""
"20210906","5호선","마장","5450","5071","20210909",""
"20210906","5호선","답십리","14732","13925","20210909",""
"20210906","5호선","장한평","17718","17472","20210909",""
"20210906","5호선","군자(능동)","10115","10935","20210909",""
"20210906","5호선","아차산(어린이대공원후문)","13102","13103","20210909",""
"20210906","5호선","광나루(장신대)","11897","11131","20210909",""
"20210906","5호선","천호(풍납토성)","15927","15810","20210909",""
"20210906","5호선","강동","17386","17171","20210909",""
"20210906","5호선","길동","7579","7935","20210909",""
"20210906","5호선","굽은다리(강동구민회관앞)","9009","8864","20210909",""
"20210906","5호선","명일","8126","8505","20210909",""
"20210906","5호선","고덕","9271","9184","20210909",""
"20210906","5호선","상일동","14684","13690","20210909",""
"20210906","5호선","둔촌동","8202","8103","20210909",""
"20210906","5호선","올림픽공원(한국체대)","4037","3520","20210909",""
"20210906","5호선","방이","6504","6804","20210909",""
"20210906","5호선","오금","3831","3644","20210909",""
"20210906","5호선","개롱","6218","6553","20210909",""
"20210906","5호선","거여","8545","8393","20210909",""
"20210906","5호선","마천","6217","6144","20210909",""
"20210906","5호선","강일","3287","3299","20210909",""
"20210906","5호선","미사","14150","13971","20210909",""
"20210906","5호선","하남풍산","3948","3908","20210909",""
"20210906","5호선","하남시청(덕풍·신장)","5260","5189","20210909",""
"20210906","5호선","하남검단산","4582","4492","20210909",""
"20210906","6호선","응암","16424","16594","20210909",""
"20210906","6호선","역촌","3710","4489","20210909",""
"20210906","6호선","불광","4025","3817","20210909",""
"20210906","6호선","독바위","2605","2887","20210909",""
"20210906","6호선","연신내","1","0","20210909",""
"20210906","6호선","구산","7351","5966","20210909",""
"20210906","6호선","새절(신사)","12083","11590","20210909",""
"20210906","6호선","증산(명지대앞)","9348","9448","20210909",""
"20210906","6호선","디지털미디어시티","12680","14048","20210909",""
"20210906","6호선","월드컵경기장(성산)","4223","4333","20210909",""
"20210906","6호선","마포구청","13241","12174","20210909",""
"20210906","6호선","망원","12689","13615","20210909",""
"20210906","6호선","합정","10985","10761","20210909",""
"20210906","6호선","상수","6680","7207","20210909",""
"20210906","6호선","광흥창(서강)","8433","8387","20210909",""
"20210906","6호선","대흥(서강대앞)","7785","8097","20210909",""
"20210906","6호선","공덕","17143","16591","20210909",""
"20210906","6호선","효창공원앞","6466","5937","20210909",""
"20210906","6호선","삼각지","5160","4535","20210909",""
"20210906","6호선","녹사평(용산구청)","4218","4056","20210909",""
"20210906","6호선","이태원","7619","7607","20210909",""
"20210906","6호선","한강진","5802","6589","20210909",""
"20210906","6호선","버티고개","1768","1982","20210909",""
"20210906","6호선","약수","3518","3346","20210909",""
"20210906","6호선","청구","3613","4002","20210909",""
"20210906","6호선","신당","7853","8288","20210909",""
"20210906","6호선","동묘앞","7394","7738","20210909",""
"20210906","6호선","창신","3355","2861","20210909",""
"20210906","6호선","보문","6671","6342","20210909",""
"20210906","6호선","안암(고대병원앞)","9835","9794","20210909",""
"20210906","6호선","고려대(종암)","7094","7034","20210909",""
"20210906","6호선","월곡(동덕여대)","10572","10634","20210909",""
"20210906","6호선","상월곡(한국과학기술연구원)","5966","5541","20210909",""
"20210906","6호선","돌곶이","8812","8420","20210909",""
"20210906","6호선","석계","11427","12132","20210909",""
"20210906","6호선","태릉입구","5047","5538","20210909",""
"20210906","6호선","화랑대(서울여대입구)","10857","8534","20210909",""
"20210906","6호선","봉화산(서울의료원)","8499","8075","20210909",""
"20210906","7호선","장암","2156","847","20210909",""
"20210906","7호선","도봉산","8707","10178","20210909",""
"20210906","7호선","수락산","12145","12200","20210909",""
"20210906","7호선","마들","12163","11717","20210909",""
"20210906","7호선","노원","18104","18972","20210909",""
"20210906","7호선","중계","13592","12767","20210909",""
"20210906","7호선","하계","16474","15805","20210909",""
"20210906","7호선","공릉(서울과학기술대)","11046","11115","20210909",""
"20210906","7호선","태릉입구","7656","7303","20210909",""
"20210906","7호선","먹골","9586","9506","20210909",""
"20210906","7호선","중화","10492","10426","20210909",""
"20210906","7호선","상봉(시외버스터미널)","15509","14518","20210909",""
"20210906","7호선","면목","14629","14557","20210909",""
"20210906","7호선","사가정","15523","15588","20210909",""
"20210906","7호선","용마산(용마폭포공원)","5797","5799","20210909",""
"20210906","7호선","중곡","9761","9258","20210909",""
"20210906","7호선","군자(능동)","13669","11501","20210909",""
"20210906","7호선","어린이대공원(세종대)","11254","11226","20210909",""
"20210906","7호선","뚝섬유원지","6777","6754","20210909",""
"20210906","7호선","청담","17398","19366","20210909",""
"20210906","7호선","강남구청","14936","16402","20210909",""
"20210906","7호선","학동","23103","24116","20210909",""
"20210906","7호선","논현","18800","20738","20210909",""
"20210906","7호선","반포","5442","5217","20210909",""
"20210906","7호선","고속터미널","14104","11858","20210909",""
"20210906","7호선","내방","13849","14046","20210909",""
"20210906","7호선","이수","14137","13975","20210909",""
"20210906","7호선","남성","10587","10015","20210909",""
"20210906","7호선","숭실대입구(살피재)","11238","11780","20210909",""
"20210906","7호선","장승배기","9148","9008","20210909",""
"20210906","7호선","신대방삼거리","15590","15279","20210909",""
"20210906","7호선","보라매","9278","9423","20210909",""
"20210906","7호선","신풍","10940","10601","20210909",""
"20210906","7호선","대림(구로구청)","7696","7571","20210909",""
"20210906","7호선","남구로","15792","16710","20210909",""
"20210906","7호선","가산디지털단지","46356","44948","20210909",""
"20210906","7호선","철산","20031","20629","20210909",""
"20210906","7호선","광명사거리","21081","20987","20210909",""
"20210906","7호선","천왕","10918","10584","20210909",""
"20210906","7호선","온수(성공회대입구)","10269","9407","20210909",""
"20210906","7호선","까치울","7265","7092","20210909",""
"20210906","7호선","부천종합운동장","4619","4173","20210909",""
"20210906","7호선","춘의","9686","9622","20210909",""
"20210906","7호선","신중동","13202","13179","20210909",""
"20210906","7호선","부천시청","11926","11961","20210909",""
"20210906","7호선","상동","12058","12427","20210909",""
"20210906","7호선","삼산체육관","5085","4702","20210909",""
"20210906","7호선","굴포천","8513","8936","20210909",""
"20210906","7호선","부평구청","7181","6354","20210909",""
"20210906","8호선","암사","17807","16164","20210909",""
"20210906","8호선","천호(풍납토성)","13554","14931","20210909",""
"20210906","8호선","강동구청","9956","10559","20210909",""
"20210906","8호선","몽촌토성(평화의문)","5603","5729","20210909",""
"20210906","8호선","잠실(송파구청)","11968","13695","20210909",""
"20210906","8호선","석촌","7102","8202","20210909",""
"20210906","8호선","송파","7190","7395","20210909",""
"20210906","8호선","가락시장","7394","8129","20210909",""
"20210906","8호선","문정","21697","22410","20210909",""
"20210906","8호선","장지","15382","15202","20210909",""
"20210906","8호선","복정","10133","8895","20210909",""
"20210906","8호선","산성","5293","5468","20210909",""
"20210906","8호선","남한산성입구(성남법원.검찰청)","12810","11634","20210909",""
"20210906","8호선","단대오거리","9667","9668","20210909",""
"20210906","8호선","신흥","4094","4350","20210909",""
"20210906","8호선","수진","4948","4628","20210909",""
"20210906","8호선","모란","4055","3121","20210909",""
"20210906","9호선","개화","2558","1828","20210909",""
"20210906","9호선","김포공항","6439","8837","20210909",""
"20210906","9호선","공항시장","2778","3103","20210909",""
"20210906","9호선","신방화","6648","6741","20210909",""
"20210906","9호선","마곡나루(서울식물원)","10563","10478","20210909",""
"20210906","9호선","양천향교","9204","9594","20210909",""
"20210906","9호선","가양","19138","18784","20210909",""
"20210906","9호선","증미","7253","7372","20210909",""
"20210906","9호선","등촌","10941","11157","20210909",""
"20210906","9호선","염창","15665","15501","20210909",""
"20210906","9호선","신목동","3700","3399","20210909",""
"20210906","9호선","선유도","8095","7876","20210909",""
"20210906","9호선","당산","16253","16775","20210909",""
"20210906","9호선","국회의사당","14906","14768","20210909",""
"20210906","9호선","여의도","23869","22506","20210909",""
"20210906","9호선","샛강","5585","5652","20210909",""
"20210906","9호선","노량진","24546","23702","20210909",""
"20210906","9호선","노들","4115","3742","20210909",""
"20210906","9호선","흑석(중앙대입구)","7234","7864","20210909",""
"20210906","9호선","동작(현충원)","1703","1339","20210909",""
"20210906","9호선","구반포","2254","2329","20210909",""
"20210906","9호선","신반포","3092","3077","20210909",""
"20210906","9호선","고속터미널","10051","12444","20210909",""
"20210906","9호선","사평","3239","3360","20210909",""
"20210906","9호선","신논현","27368","26995","20210909",""
"20210906","9호선2~3단계","언주","10051","10088","20210909",""
"20210906","9호선2~3단계","선정릉","8935","9747","20210909",""
"20210906","9호선2~3단계","삼성중앙","6322","6554","20210909",""
"20210906","9호선2~3단계","봉은사","13816","13743","20210909",""
"20210906","9호선2~3단계","종합운동장","3715","3690","20210909",""
"20210906","9호선2~3단계","삼전","6385","6438","20210909",""
"20210906","9호선2~3단계","석촌고분","5619","5884","20210909",""
"20210906","9호선2~3단계","석촌","7375","6592","20210909",""
