date,visitors,station_ride,station_alight,station_total
2018-02-13,725.0,2533.0,2683.0,5216.0
2018-02-14,810.0,2441.0,2560.0,5001.0
2018-02-15,1765.0,2565.0,2586.0,5151.0
2018-02-16,3007.0,2847.0,2784.0,5631.0
2018-02-17,3590.0,4443.0,4508.0,8951.0
2018-02-18,3370.0,3820.0,4045.0,7865.0
2018-02-19,1558.0,2741.0,2873.0,5614.0
2018-02-20,1243.0,3767.0,3874.0,7641.0
2018-02-21,1169.0,3367.0,3484.0,6851.0
2018-02-22,1348.0,4205.0,4297.0,8502.0
2018-02-23,1079.0,3803.0,3884.0,7687.0
2018-02-24,3362.0,6140.0,6431.0,12571.0
2018-02-25,6139.0,5509.0,5778.0,11287.0
2018-02-26,2252.0,3458.0,3566.0,7024.0
2018-02-27,1517.0,4567.0,4685.0,9252.0
2018-02-28,626.0,2638.0,2771.0,5409.0
2018-03-01,3290.0,4067.0,4358.0,8425.0
2018-03-02,1500.0,2512.0,2681.0,5193.0
2018-03-03,14540.0,7383.0,7721.0,15104.0
2018-03-04,3619.0,2872.0,3006.0,5878.0
2018-03-05,1049.0,1660.0,1817.0,3477.0
2018-03-06,1751.0,2815.0,3036.0,5851.0
2018-03-07,1434.0,2549.0,2774.0,5323.0
2018-03-08,604.0,1821.0,2055.0,3876.0
2018-03-09,1366.0,2700.0,2832.0,5532.0
2018-03-10,10723.0,6463.0,7070.0,13533.0
2018-03-11,14512.0,6101.0,6424.0,12525.0
2018-03-12,1555.0,2432.0,2631.0,5063.0
2018-03-13,1819.0,2947.0,3162.0,6109.0
2018-03-14,3032.0,3398.0,3675.0,7073.0
2018-03-15,390.0,1585.0,1709.0,3294.0
2018-03-16,2101.0,3077.0,3203.0,6280.0
2018-03-17,21711.0,9709.0,10350.0,20059.0
2018-03-18,11340.0,5476.0,5677.0,11153.0
2018-03-19,785.0,1741.0,1893.0,3634.0
2018-03-20,1228.0,2766.0,2999.0,5765.0
2018-03-21,2184.0,2032.0,2243.0,4275.0
2018-03-22,1559.0,2802.0,3049.0,5851.0
2018-03-23,1922.0,3283.0,3455.0,6738.0
2018-03-24,8418.0,7746.0,8336.0,16082.0
2018-03-25,7334.0,6437.0,6595.0,13032.0
2018-03-26,1227.0,2024.0,2188.0,4212.0
2018-03-27,1297.0,2896.0,3123.0,6019.0
2018-03-28,1830.0,3248.0,3377.0,6625.0
2018-03-29,1588.0,2830.0,3037.0,5867.0
2018-03-30,3670.0,4988.0,5163.0,10151.0
2018-03-31,24609.0,10909.0,11666.0,22575.0
2018-04-01,15121.0,6747.0,6874.0,13621.0
2018-04-02,2785.0,3217.0,3423.0,6640.0
2018-04-03,3689.0,5589.0,5817.0,11406.0
2018-04-04,2575.0,4639.0,4810.0,9449.0
2018-04-05,992.0,3090.0,3187.0,6277.0
2018-04-06,3920.0,8307.0,8432.0,16739.0
2018-04-07,12741.0,13010.0,13393.0,26403.0
2018-04-08,12683.0,10725.0,10989.0,21714.0
2018-04-09,5775.0,6640.0,6791.0,13431.0
2018-04-10,7236.0,8276.0,8520.0,16796.0
2018-04-11,4184.0,6546.0,6759.0,13305.0
2018-04-12,7264.0,7826.0,8296.0,16122.0
2018-04-13,8694.0,11248.0,11568.0,22816.0
2018-04-14,2097.0,4446.0,4743.0,9189.0
2018-04-15,21355.0,11853.0,12159.0,24012.0
2018-04-16,5480.0,4910.0,5065.0,9975.0
2018-04-17,5164.0,5280.0,5533.0,10813.0
2018-04-18,5634.0,5273.0,5510.0,10783.0
2018-04-19,5069.0,4749.0,5030.0,9779.0
2018-04-20,5353.0,6515.0,6848.0,13363.0
2018-04-21,32610.0,16444.0,17576.0,34020.0
2018-04-22,7680.0,5708.0,5923.0,11631.0
2018-04-23,288.0,1199.0,1381.0,2580.0
2018-04-24,4340.0,3926.0,4033.0,7959.0
2018-04-25,8633.0,5747.0,5997.0,11744.0
2018-04-26,15833.0,6343.0,6575.0,12918.0
2018-04-27,14350.0,9240.0,9606.0,18846.0
2018-04-28,22964.0,13884.0,14516.0,28400.0
2018-04-29,29774.0,11948.0,11997.0,23945.0
2018-04-30,15101.0,5498.0,5622.0,11120.0
2018-05-01,22284.0,16067.0,16360.0,32427.0
2018-05-02,1349.0,4070.0,4093.0,8163.0
2018-05-03,9103.0,7342.0,7582.0,14924.0
2018-05-04,11398.0,18107.0,18502.0,36609.0
2018-05-05,52310.0,23023.0,23587.0,46610.0
2018-05-06,3344.0,3247.0,3137.0,6384.0
2018-05-07,32821.0,14348.0,14563.0,28911.0
2018-05-08,5728.0,5539.0,5656.0,11195.0
2018-05-09,5892.0,4957.0,5270.0,10227.0
2018-05-10,6762.0,5725.0,5810.0,11535.0
2018-05-11,9835.0,13704.0,13370.0,27074.0
2018-05-12,1345.0,3226.0,3553.0,6779.0
2018-05-13,23131.0,9347.0,9589.0,18936.0
2018-05-14,4102.0,4526.0,4655.0,9181.0
2018-05-15,4825.0,8701.0,8593.0,17294.0
2018-05-16,896.0,2880.0,3186.0,6066.0
2018-05-17,1309.0,3297.0,3555.0,6852.0
2018-05-18,5492.0,12991.0,12336.0,25327.0
2018-05-19,33655.0,18151.0,18722.0,36873.0
2018-05-20,30449.0,14149.0,14604.0,28753.0
2018-05-21,19298.0,12079.0,12658.0,24737.0
2018-05-22,28495.0,15388.0,15884.0,31272.0
2018-05-23,6302.0,5117.0,5319.0,10436.0
2018-05-24,6387.0,5278.0,5424.0,10702.0
2018-05-25,8457.0,9343.0,9552.0,18895.0
2018-05-26,27705.0,17896.0,18556.0,36452.0
2018-05-27,32244.0,13856.0,14091.0,27947.0
2018-05-28,27205.0,5615.0,5759.0,11374.0
2018-05-29,8741.0,5646.0,5783.0,11429.0
2018-05-30,7303.0,6067.0,6286.0,12353.0
2018-05-31,26276.0,6868.0,7299.0,14167.0
2018-06-01,9969.0,10916.0,10975.0,21891.0
2018-06-02,26341.0,14570.0,15123.0,29693.0
2018-06-03,25808.0,11319.0,11682.0,23001.0
2018-06-04,5922.0,4786.0,4982.0,9768.0
2018-06-05,9027.0,7550.0,7699.0,15249.0
2018-06-06,29944.0,14558.0,15176.0,29734.0
2018-06-07,6171.0,5141.0,5390.0,10531.0
2018-06-08,7157.0,6600.0,6802.0,13402.0
2018-06-09,18036.0,10972.0,11590.0,22562.0
2018-06-10,19328.0,7736.0,7806.0,15542.0
2018-06-11,3626.0,3585.0,3711.0,7296.0
2018-06-12,5547.0,5027.0,5386.0,10413.0
2018-06-13,17997.0,8999.0,9409.0,18408.0
2018-06-14,1766.0,2978.0,3030.0,6008.0
2018-06-15,4362.0,4714.0,4960.0,9674.0
2018-06-16,15207.0,9417.0,10013.0,19430.0
2018-06-17,12254.0,7229.0,7526.0,14755.0
2018-06-18,2432.0,3135.0,3307.0,6442.0
2018-06-19,3781.0,3714.0,3912.0,7626.0
2018-06-20,3212.0,4416.0,4552.0,8968.0
2018-06-21,2893.0,4194.0,4456.0,8650.0
2018-06-22,16022.0,4500.0,4677.0,9177.0
2018-06-23,8845.0,8268.0,8852.0,17120.0
2018-06-24,6553.0,6362.0,6533.0,12895.0
2018-06-25,2284.0,3146.0,3406.0,6552.0
2018-06-26,13766.0,1793.0,1958.0,3751.0
2018-06-27,1986.0,3208.0,3373.0,6581.0
2018-06-28,1969.0,3449.0,3685.0,7134.0
2018-06-29,8100.0,3823.0,4027.0,7850.0
2018-06-30,3604.0,4805.0,4849.0,9654.0
2018-07-01,411.0,1833.0,1846.0,3679.0
2018-07-02,334.0,1282.0,1431.0,2713.0
2018-07-03,1777.0,3355.0,3509.0,6864.0
2018-07-04,1568.0,3414.0,3619.0,7033.0
2018-07-05,1283.0,3302.0,3355.0,6657.0
2018-07-06,2418.0,5060.0,5392.0,10452.0
2018-07-07,11179.0,8113.0,8461.0,16574.0
2018-07-08,12207.0,6853.0,7082.0,13935.0
2018-07-09,574.0,1644.0,1816.0,3460.0
2018-07-10,1614.0,3232.0,3394.0,6626.0
2018-07-11,1407.0,3822.0,4069.0,7891.0
2018-07-12,2517.0,4558.0,4703.0,9261.0
2018-07-13,1356.0,4828.0,5041.0,9869.0
2018-07-14,3918.0,5722.0,6184.0,11906.0
2018-07-15,3031.0,4624.0,4743.0,9367.0
2018-07-16,852.0,2205.0,2385.0,4590.0
2018-07-17,1139.0,2997.0,3232.0,6229.0
2018-07-18,14697.0,3903.0,3990.0,7893.0
2018-07-19,899.0,2773.0,2811.0,5584.0
2018-07-20,756.0,2915.0,3115.0,6030.0
2018-07-21,1537.0,4643.0,4867.0,9510.0
2018-07-22,1228.0,3508.0,3601.0,7109.0
2018-07-23,605.0,2015.0,2198.0,4213.0
2018-07-24,516.0,2769.0,2911.0,5680.0
2018-07-25,651.0,2830.0,2954.0,5784.0
2018-07-26,712.0,2933.0,3046.0,5979.0
2018-07-27,1830.0,3529.0,3730.0,7259.0
2018-07-28,1410.0,4247.0,4415.0,8662.0
2018-07-29,1620.0,3669.0,3788.0,7457.0
2018-07-30,937.0,2506.0,2651.0,5157.0
2018-07-31,1320.0,3880.0,3974.0,7854.0
2018-08-01,607.0,3589.0,3730.0,7319.0
2018-08-02,792.0,3574.0,3699.0,7273.0
2018-08-03,701.0,3708.0,3801.0,7509.0
2018-08-04,1558.0,4116.0,4293.0,8409.0
2018-08-05,1690.0,3587.0,3511.0,7098.0
2018-08-06,815.0,2113.0,2259.0,4372.0
2018-08-07,816.0,3520.0,3609.0,7129.0
2018-08-08,720.0,3115.0,3255.0,6370.0
2018-08-09,1072.0,3195.0,3365.0,6560.0
2018-08-10,725.0,3288.0,3459.0,6747.0
2018-08-11,2070.0,4539.0,4784.0,9323.0
2018-08-12,3107.0,4686.0,4680.0,9366.0
2018-08-13,865.0,2147.0,2285.0,4432.0
2018-08-14,943.0,3402.0,3617.0,7019.0
2018-08-15,1790.0,4850.0,4947.0,9797.0
2018-08-16,755.0,3101.0,3248.0,6349.0
2018-08-17,1690.0,4271.0,4509.0,8780.0
2018-08-18,7856.0,6131.0,6490.0,12621.0
2018-08-19,7320.0,5075.0,5202.0,10277.0
2018-08-20,1315.0,2444.0,2583.0,5027.0
2018-08-21,1185.0,3167.0,3311.0,6478.0
2018-08-22,1501.0,3231.0,3380.0,6611.0
2018-08-23,520.0,1945.0,2020.0,3965.0
2018-08-24,480.0,1784.0,1875.0,3659.0
2018-08-25,10258.0,6400.0,6875.0,13275.0
2018-08-26,5426.0,4519.0,4627.0,9146.0
2018-08-27,549.0,1576.0,1766.0,3342.0
2018-08-28,644.0,2117.0,2237.0,4354.0
2018-08-29,4342.0,2103.0,2171.0,4274.0
2018-08-30,1066.0,2424.0,2571.0,4995.0
2018-08-31,2373.0,3628.0,3697.0,7325.0
2018-09-01,15182.0,7221.0,7641.0,14862.0
2018-09-02,15541.0,6229.0,6550.0,12779.0
2018-09-03,684.0,1557.0,1724.0,3281.0
2018-09-04,2211.0,3114.0,3301.0,6415.0
2018-09-05,2910.0,4192.0,4206.0,8398.0
2018-09-06,2383.0,3480.0,3689.0,7169.0
2018-09-07,3470.0,4372.0,4541.0,8913.0
2018-09-08,22103.0,9809.0,10248.0,20057.0
2018-09-09,23202.0,7547.0,7746.0,15293.0
2018-09-10,3329.0,3453.0,3580.0,7033.0
2018-09-11,3546.0,3658.0,3880.0,7538.0
2018-09-12,3032.0,3695.0,3798.0,7493.0
2018-09-13,3182.0,3616.0,3903.0,7519.0
2018-09-14,3111.0,3880.0,4116.0,7996.0
2018-09-15,10686.0,7745.0,8150.0,15895.0
2018-09-16,9048.0,6393.0,6495.0,12888.0
2018-09-17,3011.0,2923.0,3084.0,6007.0
2018-09-18,3310.0,3441.0,3796.0,7237.0
2018-09-19,7333.0,5620.0,5723.0,11343.0
2018-09-20,1696.0,3212.0,3394.0,6606.0
2018-09-21,741.0,5143.0,5285.0,10428.0
2018-09-22,14301.0,7047.0,7338.0,14385.0
2018-09-23,13065.0,5978.0,6003.0,11981.0
2018-09-24,19661.0,9213.0,9054.0,18267.0
2018-09-25,29558.0,13462.0,13545.0,27007.0
2018-09-26,21131.0,9575.0,9703.0,19278.0
2018-09-27,5153.0,5073.0,5250.0,10323.0
2018-09-28,5910.0,5838.0,6041.0,11879.0
2018-09-29,22289.0,10717.0,11239.0,21956.0
2018-09-30,19868.0,8459.0,8605.0,17064.0
2018-10-01,3207.0,3187.0,3353.0,6540.0
2018-10-02,4863.0,5915.0,6214.0,12129.0
2018-10-03,27449.0,11763.0,12217.0,23980.0
2018-10-04,4159.0,4809.0,5078.0,9887.0
2018-10-05,1426.0,4118.0,4146.0,8264.0
2018-10-06,1355.0,2546.0,2579.0,5125.0
2018-10-07,22060.0,9000.0,9219.0,18219.0
2018-10-08,11611.0,8034.0,8490.0,16524.0
2018-10-09,27514.0,12385.0,12793.0,25178.0
2018-10-10,3384.0,4206.0,4404.0,8610.0
2018-10-11,5071.0,5622.0,5862.0,11484.0
2018-10-12,8295.0,11173.0,11318.0,22491.0
2018-10-13,16641.0,10513.0,11220.0,21733.0
2018-10-14,17762.0,8002.0,8268.0,16270.0
2018-10-15,7580.0,3407.0,3548.0,6955.0
2018-10-16,4861.0,6178.0,6368.0,12546.0
2018-10-17,5903.0,5363.0,5608.0,10971.0
2018-10-18,5146.0,7431.0,7427.0,14858.0
2018-10-19,11385.0,13647.0,13749.0,27396.0
2018-10-20,22515.0,12729.0,13239.0,25968.0
2018-10-21,21366.0,9636.0,9972.0,19608.0
2018-10-22,4455.0,4493.0,4594.0,9087.0
2018-10-23,2405.0,4783.0,4926.0,9709.0
2018-10-24,5240.0,5664.0,5948.0,11612.0
2018-10-25,6662.0,7959.0,8060.0,16019.0
2018-10-26,14286.0,9398.0,9486.0,18884.0
2018-10-27,21561.0,12213.0,13015.0,25228.0
2018-10-28,4916.0,4996.0,5339.0,10335.0
2018-10-29,3342.0,4650.0,5332.0,9982.0
2018-10-30,3786.0,5414.0,5600.0,11014.0
2018-10-31,5730.0,4620.0,4913.0,9533.0
2018-11-01,3923.0,5234.0,5476.0,10710.0
2018-11-02,5152.0,6973.0,7092.0,14065.0
2018-11-03,16626.0,11167.0,11957.0,23124.0
2018-11-04,15903.0,9343.0,9472.0,18815.0
2018-11-05,2780.0,3617.0,3839.0,7456.0
2018-11-06,2108.0,3749.0,3950.0,7699.0
2018-11-07,1321.0,3915.0,4063.0,7978.0
2018-11-08,576.0,2168.0,2271.0,4439.0
2018-11-09,2922.0,5486.0,5782.0,11268.0
2018-11-10,6233.0,7113.0,7571.0,14684.0
2018-11-11,5204.0,5538.0,5760.0,11298.0
2018-11-12,2316.0,3233.0,3375.0,6608.0
2018-11-13,2244.0,3667.0,3858.0,7525.0
2018-11-14,2219.0,4009.0,4217.0,8226.0
2018-11-15,1911.0,4308.0,4485.0,8793.0
2018-11-16,1626.0,3667.0,3904.0,7571.0
2018-11-17,6659.0,6335.0,6728.0,13063.0
2018-11-18,6404.0,5292.0,5444.0,10736.0
2018-11-19,1383.0,2295.0,2456.0,4751.0
2018-11-20,1427.0,3477.0,3714.0,7191.0
2018-11-21,893.0,2520.0,2656.0,5176.0
2018-11-22,4964.0,3291.0,3418.0,6709.0
2018-11-23,1208.0,2887.0,3117.0,6004.0
2018-11-24,1404.0,3884.0,4052.0,7936.0
2018-11-25,3699.0,4902.0,5192.0,10094.0
2018-11-26,1169.0,2384.0,2502.0,4886.0
2018-11-27,923.0,3018.0,3183.0,6201.0
2018-11-28,895.0,3876.0,4026.0,7902.0
2018-11-29,8472.0,3797.0,3977.0,7774.0
2018-11-30,987.0,3604.0,3711.0,7315.0
2018-12-01,4005.0,4790.0,5127.0,9917.0
2018-12-02,3381.0,3989.0,4167.0,8156.0
2018-12-03,356.0,1544.0,1677.0,3221.0
2018-12-04,610.0,3457.0,3538.0,6995.0
2018-12-05,815.0,3318.0,3374.0,6692.0
2018-12-06,878.0,3630.0,3785.0,7415.0
2018-12-07,440.0,3916.0,3925.0,7841.0
2018-12-08,807.0,2865.0,3220.0,6085.0
2018-12-09,808.0,2370.0,2825.0,5195.0
2018-12-10,553.0,1650.0,1740.0,3390.0
2018-12-11,997.0,4286.0,4398.0,8684.0
2018-12-12,2089.0,4296.0,4353.0,8649.0
2018-12-13,854.0,4938.0,5125.0,10063.0
2018-12-14,456.0,3930.0,3976.0,7906.0
2018-12-15,1381.0,4029.0,4248.0,8277.0
2018-12-16,1134.0,2920.0,3175.0,6095.0
2018-12-17,656.0,1887.0,1954.0,3841.0
2018-12-18,861.0,4284.0,4524.0,8808.0
2018-12-19,809.0,3977.0,4184.0,8161.0
2018-12-20,876.0,4154.0,4224.0,8378.0
2018-12-21,1630.0,5096.0,5183.0,10279.0
2018-12-22,1982.0,4102.0,4381.0,8483.0
2018-12-23,2948.0,3944.0,4187.0,8131.0
2018-12-24,982.0,2403.0,2495.0,4898.0
2018-12-25,2402.0,4790.0,4865.0,9655.0
2018-12-26,752.0,3964.0,4079.0,8043.0
2018-12-27,3943.0,2500.0,2595.0,5095.0
2018-12-28,357.0,2964.0,2964.0,5928.0
2018-12-29,734.0,2948.0,3088.0,6036.0
2018-12-30,915.0,2874.0,2973.0,5847.0
2018-12-31,834.0,2226.0,2337.0,4563.0
2019-01-01,1524.0,1965.0,2052.0,4017.0
2019-01-02,634.0,2290.0,2424.0,4714.0
2019-01-03,777.0,3084.0,3239.0,6323.0
2019-01-04,690.0,2801.0,2893.0,5694.0
2019-01-05,1601.0,3621.0,4054.0,7675.0
2019-01-06,2057.0,3213.0,3448.0,6661.0
2019-01-07,773.0,1882.0,1989.0,3871.0
2019-01-08,804.0,2930.0,3103.0,6033.0
2019-01-09,529.0,2315.0,2405.0,4720.0
2019-01-10,839.0,2819.0,2961.0,5780.0
2019-01-11,814.0,2930.0,3024.0,5954.0
2019-01-12,1855.0,4261.0,4692.0,8953.0
2019-01-13,1680.0,3116.0,3384.0,6500.0
2019-01-14,433.0,1573.0,1611.0,3184.0
2019-01-15,493.0,2378.0,2479.0,4857.0
2019-01-16,674.0,2550.0,2694.0,5244.0
2019-01-17,1220.0,3086.0,3243.0,6329.0
2019-01-18,810.0,3298.0,3400.0,6698.0
2019-01-19,1738.0,4172.0,4379.0,8551.0
2019-01-20,2064.0,3296.0,3497.0,6793.0
2019-01-21,731.0,2017.0,2103.0,4120.0
2019-01-22,988.0,3015.0,3122.0,6137.0
2019-01-23,756.0,2685.0,2814.0,5499.0
2019-01-24,1010.0,2990.0,3128.0,6118.0
2019-01-25,882.0,3023.0,3110.0,6133.0
2019-01-26,2023.0,4971.0,5321.0,10292.0
2019-01-27,2391.0,4437.0,4643.0,9080.0
2019-01-28,703.0,1930.0,2048.0,3978.0
2019-01-29,938.0,2697.0,2880.0,5577.0
2019-01-30,716.0,2654.0,2726.0,5380.0
2019-01-31,1624.0,2397.0,2488.0,4885.0
2019-02-01,626.0,2207.0,2356.0,4563.0
2019-02-02,1630.0,3397.0,3734.0,7131.0
2019-02-03,405.0,1365.0,1438.0,2803.0
2019-02-04,2550.0,3347.0,3322.0,6669.0
2019-02-05,3855.0,3221.0,3115.0,6336.0
2019-02-06,4046.0,4169.0,4268.0,8437.0
2019-02-07,996.0,2324.0,2506.0,4830.0
2019-02-08,771.0,2457.0,2478.0,4935.0
2019-02-09,1771.0,4184.0,4444.0,8628.0
2019-02-10,1652.0,3325.0,3577.0,6902.0
2019-02-11,732.0,2121.0,2224.0,4345.0
2019-02-12,1041.0,3378.0,3471.0,6849.0
2019-02-13,917.0,2912.0,3061.0,5973.0
2019-02-14,1290.0,3135.0,3208.0,6343.0
2019-02-15,587.0,2416.0,2526.0,4942.0
2019-02-16,1889.0,4848.0,5024.0,9872.0
2019-02-17,2834.0,4109.0,4366.0,8475.0
2019-02-18,1084.0,2587.0,2729.0,5316.0
2019-02-19,514.0,2327.0,2380.0,4707.0
2019-02-20,832.0,3211.0,3392.0,6603.0
2019-02-21,998.0,3338.0,3471.0,6809.0
2019-02-22,1005.0,3489.0,3530.0,7019.0
2019-02-23,4086.0,6669.0,6901.0,13570.0
2019-02-24,7466.0,5650.0,5890.0,11540.0
2019-02-25,1428.0,2800.0,2903.0,5703.0
2019-02-26,2285.0,4376.0,4554.0,8930.0
2019-02-27,2595.0,4162.0,4405.0,8567.0
2019-02-28,2135.0,4305.0,4442.0,8747.0
2019-03-01,6264.0,6692.0,6960.0,13652.0
2019-03-02,5491.0,5756.0,6052.0,11808.0
2019-03-03,4393.0,4312.0,4355.0,8667.0
2019-03-04,822.0,1714.0,1834.0,3548.0
2019-03-05,649.0,2007.0,2140.0,4147.0
2019-03-06,513.0,1795.0,1894.0,3689.0
2019-03-07,1196.0,2420.0,2641.0,5061.0
2019-03-08,1622.0,2900.0,3025.0,5925.0
2019-03-09,17833.0,7111.0,7808.0,14919.0
2019-03-10,9254.0,4233.0,4346.0,8579.0
2019-03-11,1025.0,2072.0,2235.0,4307.0
2019-03-12,1326.0,2186.0,2359.0,4545.0
2019-03-13,1064.0,2303.0,2530.0,4833.0
2019-03-14,1351.0,2540.0,2770.0,5310.0
2019-03-15,963.0,2336.0,2447.0,4783.0
2019-03-16,8722.0,5915.0,6452.0,12367.0
2019-03-17,15718.0,6156.0,6512.0,12668.0
2019-03-18,1945.0,2453.0,2548.0,5001.0
2019-03-19,2077.0,3177.0,3431.0,6608.0
2019-03-20,759.0,2086.0,2280.0,4366.0
2019-03-21,1144.0,2277.0,2527.0,4804.0
2019-03-22,1477.0,3286.0,3430.0,6716.0
2019-03-23,3562.0,4781.0,5210.0,9991.0
2019-03-24,12787.0,5789.0,6116.0,11905.0
2019-03-25,1538.0,2362.0,2575.0,4937.0
2019-03-26,1744.0,3327.0,3478.0,6805.0
2019-03-27,1117.0,2846.0,2984.0,5830.0
2019-03-28,1665.0,2988.0,3183.0,6171.0
2019-03-29,2870.0,4532.0,4548.0,9080.0
2019-03-30,2452.0,4393.0,4758.0,9151.0
2019-03-31,4418.0,5042.0,5222.0,10264.0
2019-04-01,1876.0,2705.0,2790.0,5495.0
2019-04-02,2081.0,3850.0,4078.0,7928.0
2019-04-03,3957.0,4172.0,4543.0,8715.0
2019-04-04,3060.0,4231.0,4385.0,8616.0
2019-04-05,4100.0,6514.0,6673.0,13187.0
2019-04-06,11272.0,8491.0,9154.0,17645.0
2019-04-07,31924.0,14409.0,14554.0,28963.0
2019-04-08,5501.0,5702.0,5998.0,11700.0
2019-04-09,3029.0,4561.0,4812.0,9373.0
2019-04-10,2124.0,4204.0,4463.0,8667.0
2019-04-11,8577.0,7102.0,7488.0,14590.0
2019-04-12,9296.0,11344.0,11833.0,23177.0
2019-04-13,39200.0,29946.0,30929.0,60875.0
2019-04-14,5017.0,5918.0,5950.0,11868.0
2019-04-15,6556.0,7106.0,7256.0,14362.0
2019-04-16,6982.0,7745.0,8076.0,15821.0
2019-04-17,6040.0,6832.0,7013.0,13845.0
2019-04-18,4791.0,5385.0,5722.0,11107.0
2019-04-19,6494.0,6606.0,6836.0,13442.0
2019-04-20,29419.0,15813.0,16704.0,32517.0
2019-04-21,19874.0,9545.0,9911.0,19456.0
2019-04-22,4445.0,4195.0,4408.0,8603.0
2019-04-23,3905.0,4402.0,4488.0,8890.0
2019-04-24,3475.0,4898.0,5040.0,9938.0
2019-04-25,6869.0,3058.0,3245.0,6303.0
2019-04-26,3550.0,5377.0,5548.0,10925.0
2019-04-27,23777.0,16841.0,18514.0,35355.0
2019-04-28,17964.0,9972.0,10359.0,20331.0
2019-04-29,3283.0,3871.0,4069.0,7940.0
2019-04-30,6833.0,8526.0,8780.0,17306.0
2019-05-01,26327.0,14949.0,15345.0,30294.0
2019-05-02,6977.0,9184.0,9352.0,18536.0
2019-05-03,9589.0,12694.0,12884.0,25578.0
2019-05-04,17366.0,12016.0,12331.0,24347.0
2019-05-05,43255.0,16200.0,16193.0,32393.0
2019-05-06,31870.0,13954.0,14068.0,28022.0
2019-05-07,4534.0,5029.0,5202.0,10231.0
2019-05-08,3574.0,4939.0,4849.0,9788.0
2019-05-09,5572.0,5553.0,5784.0,11337.0
2019-05-10,7701.0,11340.0,11332.0,22672.0
2019-05-11,17093.0,11918.0,12410.0,24328.0
2019-05-12,17370.0,8554.0,8713.0,17267.0
2019-05-13,3194.0,3126.0,3253.0,6379.0
2019-05-14,6529.0,4680.0,4906.0,9586.0
2019-05-15,6094.0,7971.0,8052.0,16023.0
2019-05-16,5200.0,5451.0,5775.0,11226.0
2019-05-17,8945.0,14958.0,14799.0,29757.0
2019-05-18,16276.0,10950.0,11693.0,22643.0
2019-05-19,2666.0,3654.0,3642.0,7296.0
2019-05-20,3766.0,3477.0,3639.0,7116.0
2019-05-21,7521.0,5868.0,6102.0,11970.0
2019-05-22,6119.0,5015.0,5304.0,10319.0
2019-05-23,6060.0,5127.0,5247.0,10374.0
2019-05-24,7253.0,9912.0,9995.0,19907.0
2019-05-25,23240.0,13884.0,14716.0,28600.0
2019-05-26,25575.0,13134.0,13198.0,26332.0
2019-05-27,1162.0,1745.0,1857.0,3602.0
2019-05-28,9372.0,6423.0,6713.0,13136.0
2019-05-29,8026.0,6955.0,7187.0,14142.0
2019-05-30,19350.0,5965.0,6147.0,12112.0
2019-05-31,8759.0,8490.0,8705.0,17195.0
2019-06-01,26364.0,31842.0,37928.0,69770.0
2019-06-02,25449.0,20468.0,22838.0,43306.0
2019-06-03,6056.0,4640.0,4709.0,9349.0
2019-06-04,6528.0,6241.0,6425.0,12666.0
2019-06-05,6975.0,7895.0,8233.0,16128.0
2019-06-06,21962.0,11255.0,11976.0,23231.0
2019-06-07,2612.0,3557.0,3684.0,7241.0
2019-06-08,27175.0,12976.0,13817.0,26793.0
2019-06-09,15525.0,6735.0,6792.0,13527.0
2019-06-10,3073.0,2926.0,3055.0,5981.0
2019-06-11,4733.0,4435.0,4662.0,9097.0
2019-06-12,4792.0,4268.0,4496.0,8764.0
2019-06-13,3361.0,4032.0,4304.0,8336.0
2019-06-14,3441.0,5104.0,5272.0,10376.0
2019-06-15,12924.0,10229.0,10778.0,21007.0
2019-06-16,14680.0,6725.0,7092.0,13817.0
2019-06-17,3147.0,3063.0,3319.0,6382.0
2019-06-18,2085.0,3457.0,3507.0,6964.0
2019-06-19,2212.0,3423.0,3661.0,7084.0
2019-06-20,3271.0,3998.0,4195.0,8193.0
2019-06-21,2457.0,3859.0,4068.0,7927.0
2019-06-22,12601.0,8238.0,8822.0,17060.0
2019-06-23,11289.0,6738.0,7017.0,13755.0
2019-06-24,2921.0,2889.0,3035.0,5924.0
2019-06-25,2038.0,3731.0,3974.0,7705.0
2019-06-26,1954.0,3197.0,3320.0,6517.0
2019-06-27,1587.0,3098.0,3273.0,6371.0
2019-06-28,17126.0,3554.0,3729.0,7283.0
2019-06-29,4743.0,4657.0,5051.0,9708.0
2019-06-30,9422.0,6350.0,6681.0,13031.0
2019-07-01,2026.0,2896.0,3030.0,5926.0
2019-07-02,2076.0,4821.0,4996.0,9817.0
2019-07-03,1546.0,3984.0,4102.0,8086.0
2019-07-04,1671.0,4490.0,4620.0,9110.0
2019-07-05,1344.0,4916.0,5171.0,10087.0
2019-07-06,3647.0,5714.0,6160.0,11874.0
2019-07-07,4107.0,4684.0,4775.0,9459.0
2019-07-08,1440.0,2680.0,2827.0,5507.0
2019-07-09,1778.0,3439.0,3665.0,7104.0
2019-07-10,1412.0,3572.0,3751.0,7323.0
2019-07-11,1100.0,2956.0,3096.0,6052.0
2019-07-12,2070.0,4474.0,4620.0,9094.0
2019-07-13,7214.0,6298.0,6838.0,13136.0
2019-07-14,6264.0,5423.0,5547.0,10970.0
2019-07-15,1060.0,2281.0,2412.0,4693.0
2019-07-16,1684.0,3247.0,3400.0,6647.0
2019-07-17,1339.0,3510.0,3601.0,7111.0
2019-07-18,2643.0,3341.0,3539.0,6880.0
